stp,DDON_01010004/nativePC/rom/stage/st0100/st0100/scr/st0100/etc/st0100.stp,00000000: 5846 5300	XFS.
stqr,DDON_01010004/nativePC/rom/event/st0100/st0100ev055/sounstream/bgm/bgm_lobby/bgm_lobby.stqr,00000000: 5354 5152	STQR
sts,DDON_01010004/nativePC/rom/game_common/param/stage_to_spot.sts,00000000: 0000 0000	....
swm,DDON_01010004/nativePC/rom/om/om500000/obj/om/om500000/etc/om500000_s00.swm,00000000: 5357 4d00	SWM.
tcm,DDON_01010004/nativePC/rom/ui/gui_cmn/ui/00_param/chat_macro.tcm,00000000: 0001 0000	....
tco,DDON_01010004/nativePC/rom/ui/gui_cmn/ui/01_huemTargetCursorOfs.tco,00000000: 1001 0000	....
tde,DDON_01010004/nativePC/rom/base/etc/ddo_texture_detail.tde,00000000: 5846 5300	XFS.
tdm,DDON_01010004/nativePC/rom/tguide/tutorial_guide_100/ui/00_param/tutorial_guide/tutorial_guide_100.tdm,00000000: 5444 4d00	TDM.
tex,DDON_01010004/nativePC/rom/armor/aa200000_00/obj/aa/aa200000/model/aa200000_CMM.tex,00000000: 5445 5800	TEX.
tlt,DDON_01010004/nativePC/rom/tutorial_guide/ui/00_param/tutorial_guide/tutorial_guide_list.tlt,00000000: 544c 5400	TLT.
tmc,DDON_01010004/nativePC/rom/ui/gui_cmn/ui/00_param/emotion_text.tmc,00000000: 5846 5300	XFS.
tmo,DDON_01010004/nativePC/rom/ui/uGUIOption/ui/00_param/MenuOptionCharacter.tmo,00000000: 5846 5300	XFS.
tqg,DDON_01010004/nativePC/rom/game_common/quest/tutorialQuestGroup.tqg,00000000: 5451 4700	TQG.
txt,DDON_01010004/nativePC/rom/log.txt,00000000: 4c6f 6164	Load
vib,DDON_01010004/nativePC/rom/EM/EM010400/obj/em/emParams/em_common.vib,00000000: 5649 4200	VIB.
wal,DDON_01010004/nativePC/rom/ui/gui_cmn/ui/03_warp/warpLocationList.wal,00000000: 3001 0000	0...
wcrt,DDON_01010004/nativePC/rom/character_edit_select/etc/wepCateResTbl.wcrt,00000000: 0100 0000	....
wep,DDON_01010004/nativePC/rom/stage/edit/character_edit_000/effect/wep/w_st0201_c.wep,00000000: 7765 7000	wep.
wpn_ofs,DDON_01010004/nativePC/rom/Human/obj/pl/pl000000/param/weapon_offset/other.wpn_ofs,00000000: 0300 0000	....
wpt,DDON_01010004/nativePC/rom/stage/st0405/st0405/scr/st0405/etc/st0405_waypoint.wpt,00000000: 5750 5400	WPT.
wrt,DDON_01010004/nativePC/rom/character_edit_select/etc/wepResTable.wrt,00000000: 0900 0000	....
wsi,DDON_01010004/nativePC/rom/stage/edit/character_edit_000/scr/sky/w_st_def.wsi,00000000: 5753 495f	WSI_
wta,DDON_01010004/nativePC/rom/weather/scr/sky/weathertbl.wta,00000000: 1000 0000	....
wte,DDON_01010004/nativePC/rom/stage/edit/character_edit_000/effect/wep/w_st0201.wte,00000000: 0100 0000	....
wtf,DDON_01010004/nativePC/rom/stage/edit/character_edit_000/scr/sky/fog_def_c.wtf,00000000: 0300 0000	....
wtl,DDON_01010004/nativePC/rom/stage/edit/character_edit_000/scr/sky/w_param_def.wtl,00000000: 0c00 0000	....
xsew,DDON_01010004/nativePC/rom/character_edit_select/sounse/iid_com/wave/id_com_1st_cursor.xsew,00000000: 5249 4646	RIFF
zon,DDON_01010004/nativePC/rom/om/om502530/obj/om/om502530/etc/tri_om502530.zon,00000000: 7a6f 6e00	zon.
