sca,DDON_02030004/nativePC/rom/stage/st0500/st0500/scr/st0500/etc/st0500.sca,00000000: 7363 6100	sca.
scc,DDON_02030004/nativePC/rom/stage/st0565/st0565/scr/st0565/etc/st0565.scc,00000000: 7363 6300	scc.
sce,DDON_02030004/nativePC/rom/stage/st0100/st0100_00/scr/st0100/etc/st0100_door_00.sce,00000000: 5846 5300	XFS.
sck,DDON_02030004/nativePC/rom/EM/EM010509/obj/em/em010509/params/em010509.sck,00000000: 0400 0000	....
scl_change,DDON_02030004/nativePC/rom/em_common/obj/em/emParams/emErosionScaleChange.scl_change,00000000: 0100 0000	....
scp,DDON_02030004/nativePC/rom/stage/st0550/st0550/scr/ppd005/etc/pd005.scp,00000000: 7363 7000	scp.
scpx,DDON_02030004/nativePC/rom/stage/st0500/st0500/scr/ppd000/etc/pd000_ver2.scpx,00000000: 7363 7078	scpx
scsr,DDON_02030004/nativePC/rom/sounsound_common/sounset/cv/snd_int_cv_set.scsr,00000000: 5343 5352	SCSR
sdl,DDON_02030004/nativePC/rom/base/fade/fade_in.sdl,00000000: 5344 4c00	SDL.
sdsr,DDON_02030004/nativePC/rom/sounsound_common/sounset/cv/snd_int_di_set.sdsr,00000000: 5344 5352	SDSR
sdt,DDON_02030004/nativePC/rom/Human/obj/pl/pl000000/param/stamina/common.sdt,00000000: 7364 7400	sdt.
sg_tbl,DDON_02030004/nativePC/rom/base/obj/pl/pl000000/param/etc/ability_gain_table.sg_tbl,00000000: 0101 0000	....
shake_ctrl,DDON_02030004/nativePC/rom/EM/EM010100/obj/em/em010100/ik/em010100_damage.shake_ctrl,00000000: 0f00 0000	....
shi,DDON_02030004/nativePC/rom/sounsound_battle_common/sounse/game/hit/em_hit_large.shi,00000000: 5348 4900	SHI.
shl,DDON_02030004/nativePC/rom/base/param/common.shl,00000000: 5846 5300	XFS.
sja,DDON_02030004/nativePC/rom/stage/st0100/st0100/scr/st0100/etc/st0100.sja,00000000: 736a 6100	sja.
sky,DDON_02030004/nativePC/rom/stage/edit/character_edit_000/scr/sky/st_all_sky_F.sky,00000000: 534b 5920	SKY 
slm,DDON_02030004/nativePC/rom/game_common/param/shl_limit.slm,00000000: 0200 0000	....
slt,DDON_02030004/nativePC/rom/base/scr/stage_list.slt,00000000: 736c 7400	slt.
smc,DDON_02030004/nativePC/rom/clankyoten/ui/00_message/pawn/clan/ppm001.smc,00000000: 534d 4300	SMC.
smp,DDON_02030004/nativePC/rom/ui/gui_cmn/param/stage_map.smp,00000000: 0100 0000	....
sms,DDON_02030004/nativePC/rom/sounsound_common/sounset/submix/snd_submixer_set.sms,00000000: 5846 5300	XFS.
smxr,DDON_02030004/nativePC/rom/sounsound_common/sounset/submix/smx/mix000_ini.smxr,00000000: 534d 5852	SMXR
sn2,DDON_02030004/nativePC/rom/EM/EM010100/obj/em/em010100/params/em0101.sn2,00000000: 534e 5232	SNR2
sot,DDON_02030004/nativePC/rom/sounsound_common/sounset/option.sot,00000000: 0100 0000	....
spg_tbl,DDON_02030004/nativePC/rom/sg300000/etc/goods_dogma01.spg_tbl,00000000: 5442 4c00	TBL.
spl,DDON_02030004/nativePC/rom/character_edit_select/sounetc/voice_pitch.spl,00000000: 0100 0000	....
spo,DDON_02030004/nativePC/rom/sounsound_game_common/sounse/hm/hm_offset.spo,00000000: 0200 0000	....
sri,DDON_02030004/nativePC/rom/EM/EM010103/obj/em/em010103/params/em010103.sri,00000000: 0900 0000	....
sri2,DDON_02030004/nativePC/rom/EM/EM010155/obj/em/em010155/params/em010155.sri2,00000000: 0900 0000	....
srqr,DDON_02030004/nativePC/rom/character_edit_select/sounse/iid_edit/id_edit.srqr,00000000: 5352 5152	SRQR
ssqr,DDON_02030004/nativePC/rom/stage/pd001/pd001_ver2_29/sounse/st/pd001/seq/pd001_far_bird1.ssqr,00000000: 5846 5300	XFS.
sta,DDON_02030004/nativePC/rom/ui/gui_cmn/scr/st0100/etc/st0100.sta,00000000: 0000 0000	....
stc,DDON_02030004/nativePC/rom/stage/edit/character_edit_000/scr/sky/ddstar.stc,00000000: 5354 4152	STAR
sti,DDON_02030004/nativePC/rom/stage/st0100/st0100/scr/st0100/etc/st0100.sti,00000000: 7374 6900	sti.
stp,DDON_02030004/nativePC/rom/stage/st0100/st0100/scr/st0100/etc/st0100.stp,00000000: 5846 5300	XFS.
stqr,DDON_02030004/nativePC/rom/event/st0100/st0100ev055/sounstream/bgm/bgm_lobby/bgm_lobby.stqr,00000000: 5354 5152	STQR
sts,DDON_02030004/nativePC/rom/game_common/param/stage_to_spot.sts,00000000: 0000 0000	....
swm,DDON_02030004/nativePC/rom/om/om500000/obj/om/om500000/etc/om500000_s00.swm,00000000: 5357 4d00	SWM.
tags,DDON_02030004/nativePC/rom/base/etc/itemlist.ipa.tags,00000000: 5b5d	     []
tcm,DDON_02030004/nativePC/rom/ui/gui_cmn/ui/00_param/chat_macro.tcm,00000000: 0001 0000	....
tco,DDON_02030004/nativePC/rom/ui/gui_cmn/ui/01_huemTargetCursorOfs.tco,00000000: 1001 0000	....
tde,DDON_02030004/nativePC/rom/base/etc/ddo_texture_detail.tde,00000000: 5846 5300	XFS.
tdm,DDON_02030004/nativePC/rom/tguide/tutorial_guide_100/ui/00_param/tutorial_guide/tutorial_guide_100.tdm,00000000: 5444 4d00	TDM.
tex,DDON_02030004/nativePC/rom/armor/aa200000_00/obj/aa/aa200000/model/aa200000_CMM.tex,00000000: 5445 5800	TEX.
tlt,DDON_02030004/nativePC/rom/tutorial_guide/ui/00_param/tutorial_guide/tutorial_guide_list.tlt,00000000: 544c 5400	TLT.
tmc,DDON_02030004/nativePC/rom/ui/gui_cmn/ui/00_param/emotion_text.tmc,00000000: 5846 5300	XFS.
tmo,DDON_02030004/nativePC/rom/ui/uGUIOption/ui/00_param/MenuOptionCharacter.tmo,00000000: 5846 5300	XFS.
tqg,DDON_02030004/nativePC/rom/game_common/quest/tutorialQuestGroup.tqg,00000000: 5451 4700	TQG.
txt,DDON_02030004/nativePC/rom/base.arc.txt,00000000: 6661 6465	fade
ujp,DDON_02030004/nativePC/rom/npc/npc_common/etc/npc/NPCUseJobParam.ujp,00000000: 0100 0000	....
vib,DDON_02030004/nativePC/rom/EM/EM010302/obj/em/emParams/em_common.vib,00000000: 5649 4200	VIB.
wal,DDON_02030004/nativePC/rom/ui/gui_cmn/ui/03_warp/warpLocationList.wal,00000000: 6001 0000	`...
wallmaria,DDON_02030004/nativePC/rom/EM/EM010508/obj/em/em010508/params/em010508.wallmaria,00000000: 0100 0000	....
wcrt,DDON_02030004/nativePC/rom/character_edit_select/etc/wepCateResTbl.wcrt,00000000: 0100 0000	....
wep,DDON_02030004/nativePC/rom/stage/edit/character_edit_000/effect/wep/w_st0201_c.wep,00000000: 7765 7000	wep.
wp2,DDON_02030004/nativePC/rom/stage/st0211/st0211/scr/st0211/etc/st0211_waypoint2.wp2,00000000: 5750 3200	WP2.
wpn_ofs,DDON_02030004/nativePC/rom/Human/obj/pl/pl000000/param/weapon_offset/other.wpn_ofs,00000000: 0300 0000	....
wpt,DDON_02030004/nativePC/rom/stage/st0405/st0405/scr/st0405/etc/st0405_waypoint.wpt,00000000: 5750 5400	WPT.
wrt,DDON_02030004/nativePC/rom/character_edit_select/etc/wepResTable.wrt,00000000: 0900 0000	....
wsi,DDON_02030004/nativePC/rom/stage/edit/character_edit_000/scr/sky/w_st_def.wsi,00000000: 5753 495f	WSI_
wta,DDON_02030004/nativePC/rom/weather/scr/sky/weathertbl.wta,00000000: 1000 0000	....
wte,DDON_02030004/nativePC/rom/stage/edit/character_edit_000/effect/wep/w_st0201.wte,00000000: 0100 0000	....
wtf,DDON_02030004/nativePC/rom/stage/edit/character_edit_000/scr/sky/fog_def_c.wtf,00000000: 0300 0000	....
wtl,DDON_02030004/nativePC/rom/stage/edit/character_edit_000/scr/sky/w_param_def.wtl,00000000: 0c00 0000	....
xsew,DDON_02030004/nativePC/rom/character_edit_select/sounse/iid_com/wave/id_com_1st_cursor.xsew,00000000: 5249 4646	RIFF
zon,DDON_02030004/nativePC/rom/om/om502530/obj/om/om502530/etc/tri_om502530.zon,00000000: 7a6f 6e00	zon.
